SN,Time,TimeZone,In,Out
FB8A8E16,2018-04-03T10:15:58.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:17:12.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:18:21.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:19:23.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:20:10.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:20:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:20:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:21:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:21:34.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:23:21.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:25:37.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:29:57.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:31:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:33:19.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:33:19.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:35:34.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:36:53.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:37:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:39:12.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:39:12.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:44:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:44:53.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:46:06.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:46:18.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:47:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:49:40.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:52:39.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:52:39.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:54:46.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:54:46.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:56:17.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:57:07.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:57:08.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:57:51.000Z,+0800,0,1
FB8A8E16,2018-04-03T10:58:21.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:58:23.000Z,+0800,1,0
FB8A8E16,2018-04-03T10:58:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:07:16.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:08:02.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:08:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:11:20.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:12:42.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:12:42.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:17:15.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:23:42.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:23:55.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:24:08.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:24:50.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:25:26.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:26:13.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:26:41.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:27:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:27:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:27:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:27:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:28:13.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:29:50.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:31:23.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:33:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:34:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:35:10.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:36:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:36:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:38:38.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:38:38.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:38:43.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:39:42.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:40:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:41:20.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:41:43.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:43:39.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:44:51.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:44:51.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:54:37.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:57:03.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:58:56.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:59:35.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:59:35.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:59:35.000Z,+0800,0,1
FB8A8E16,2018-04-03T11:59:45.000Z,+0800,1,0
FB8A8E16,2018-04-03T11:59:45.000Z,+0800,1,0
FB8A8E16,2018-04-03T12:00:56.000Z,+0800,0,1
FB8A8E16,2018-04-03T12:01:05.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:00:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:00:22.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:00:26.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:00:26.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:00:45.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:03:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:03:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:05:38.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:05:44.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:05:46.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:06:14.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:07:15.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:07:55.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:08:17.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:09:14.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:09:57.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:09:57.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:10:28.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:11:52.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:12:53.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:15:12.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:16:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:16:34.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:17:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:17:51.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:18:59.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:19:58.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:20:08.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:21:13.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:21:14.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:21:57.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:21:57.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:22:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:24:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:25:38.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:26:18.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:27:05.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:27:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:27:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:29:20.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:29:41.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:29:41.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:35:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:36:41.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:36:42.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:39:26.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:39:27.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:40:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:40:36.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:41:30.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:41:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:43:27.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:46:44.000Z,+0800,0,1
FB8A8E16,2018-04-03T13:50:22.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:51:09.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:56:29.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:56:30.000Z,+0800,1,0
FB8A8E16,2018-04-03T13:59:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:01:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:03:14.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:09:16.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:08.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:09.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:10.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:12.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:10.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:10:12.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:12:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:19:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:19:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:19:46.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:19:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:19:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:19:59.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:20:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:22:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:26:04.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:26:04.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:27:18.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:27:20.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:27:21.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:27:21.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:27:22.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:27:30.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:27:51.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:28:03.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:28:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:28:29.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:28:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:31:49.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:33:18.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:33:30.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:35:03.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:36:58.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:38:03.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:38:03.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:38:38.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:38:41.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:38:44.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:39:30.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:40:37.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:43:26.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:46:28.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:46:43.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:46:28.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:46:43.000Z,+0800,0,1
FB8A8E16,2018-04-03T14:48:47.000Z,+0800,1,0
FB8A8E16,2018-04-03T14:57:08.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:00:39.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:10:28.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:11:53.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:12:10.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:14:34.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:14:34.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:15:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:15:31.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:17:47.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:19:59.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:19:59.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:20:50.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:22:57.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:23:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:23:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:24:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:26:55.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:26:55.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:28:50.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:28:50.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:30:59.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:31:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:31:20.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:34:20.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:34:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:34:50.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:35:07.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:35:12.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:35:26.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:38:07.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:38:13.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:39:17.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:39:17.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:39:17.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:39:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:44:43.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:45:14.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:45:53.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:45:55.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:46:54.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:47:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:47:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:47:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:48:50.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:49:03.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:49:16.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:49:39.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:49:39.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:49:45.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:49:58.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:51:22.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:51:22.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:51:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:51:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:51:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T15:55:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:58:16.000Z,+0800,1,0
FB8A8E16,2018-04-03T15:59:47.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:00:10.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:01:50.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:03:10.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:03:20.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:04:48.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:04:55.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:06:48.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:06:48.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:07:02.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:07:40.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:07:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:08:36.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:09:06.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:09:29.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:15:10.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:15:04.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:16:03.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:17:53.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:19:20.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:19:50.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:22:05.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:25:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:26:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:33:11.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:29:28.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:31:18.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:33:12.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:27:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:32:17.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:28:53.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:36:27.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:45:25.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:46:46.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:46:53.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:50:17.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:51:30.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:53:08.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:53:21.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:54:53.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:56:16.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:58:33.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:58:33.000Z,+0800,1,0
FB8A8E16,2018-04-03T16:59:21.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:59:21.000Z,+0800,0,1
FB8A8E16,2018-04-03T16:59:24.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:14:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:14:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:15:19.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:15:19.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:15:19.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:15:29.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:20:54.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:19:38.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:34:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:34:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:34:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:41:40.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:42:38.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:42:32.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:45:18.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:45:40.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:46:38.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:46:52.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:47:06.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:49:11.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:49:52.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:50:10.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:51:24.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:53:22.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:55:47.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:56:04.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:56:11.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:56:13.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:56:21.000Z,+0800,1,0
FB8A8E16,2018-04-03T17:56:26.000Z,+0800,0,1
FB8A8E16,2018-04-03T17:56:45.000Z,+0800,1,0
FB8A8E16,2018-04-03T18:00:12.000Z,+0800,1,0
FB8A8E16,2018-04-03T18:00:15.000Z,+0800,0,1
FB8A8E16,2018-04-03T18:00:23.000Z,+0800,1,0
FB8A8E16,2018-04-03T23:00:00.000Z,+0800,0,0
FB8A8E16,2018-04-04T09:02:42.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:02:42.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:02:48.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:06:46.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:02:52.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:12:11.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:13:41.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:16:14.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:21:03.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:22:24.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:22:24.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:23:47.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:25:22.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:31:03.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:32:10.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:33:53.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:34:11.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:33:57.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:35:54.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:39:28.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:41:45.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:42:02.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:44:32.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:44:32.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:44:47.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:44:49.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:44:49.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:44:53.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:46:53.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:52:28.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:52:53.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:53:39.000Z,+0800,0,1
FB8A8E16,2018-04-04T09:54:43.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:55:56.000Z,+0800,1,0
FB8A8E16,2018-04-04T09:58:02.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:02:40.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:03:17.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:04:05.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:05:26.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:05:32.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:05:34.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:06:38.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:06:38.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:09:08.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:13:24.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:15:32.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:16:33.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:17:47.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:21:31.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:21:40.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:23:27.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:26:09.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:30:27.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:39:18.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:30:25.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:37:50.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:28:08.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:29:46.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:29:53.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:29:38.000Z,+0800,0,1
FB8A8E16,2018-04-04T10:36:27.000Z,+0800,1,0
FB8A8E16,2018-04-04T10:39:45.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:00:55.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:03:59.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:04:50.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:06:12.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:07:09.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:07:41.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:14:56.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:15:22.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:16:10.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:19:39.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:21:28.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:23:20.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:24:35.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:30:17.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:30:17.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:32:27.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:33:25.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:33:25.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:33:31.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:33:33.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:34:05.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:38:02.000Z,+0800,0,1
FB8A8E16,2018-04-04T11:42:10.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:42:10.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:43:03.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:43:03.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:43:52.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:43:53.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:44:11.000Z,+0800,1,0
FB8A8E16,2018-04-04T11:44:29.000Z,+0800,1,0
